Entity,Day,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
India,2025-03-31,0
India,2025-04-01,0
India,2025-04-02,0
India,2025-04-03,0
India,2025-04-04,0
India,2025-04-05,0
India,2025-04-06,0
India,2025-04-07,0
India,2025-04-08,0
India,2025-04-09,0
India,2025-04-10,0
India,2025-04-11,0
India,2025-04-12,0
India,2025-04-13,0
India,2025-04-14,0
India,2025-04-15,0
India,2025-04-16,0
India,2025-04-17,0
India,2025-04-18,0
India,2025-04-19,0
India,2025-04-20,0
India,2025-04-21,0
India,2025-04-22,0
India,2025-04-23,0
India,2025-04-24,0
India,2025-04-25,0
India,2025-04-26,0
India,2025-04-27,0
India,2025-04-28,0
India,2025-04-29,0
India,2025-04-30,0
India,2025-05-01,0
India,2025-05-02,0
India,2025-05-03,0
India,2025-05-04,0
India,2025-05-05,0.00010022087
India,2025-05-06,0.00010022087
India,2025-05-07,0.00010022087
India,2025-05-08,0.00010022087
India,2025-05-09,0.00010022087
India,2025-05-10,0.00010022087
India,2025-05-11,0.00010022087
India,2025-05-12,0
India,2025-05-13,0
India,2025-05-14,0
India,2025-05-15,0
India,2025-05-16,0
India,2025-05-17,0
India,2025-05-18,0
India,2025-05-19,0.00010022087
India,2025-05-20,0.00010022087
India,2025-05-21,0.00010022087
India,2025-05-22,0.00010022087
India,2025-05-23,0.00010022087
India,2025-05-24,0.00010022087
India,2025-05-25,0.00010022087
India,2025-05-26,0.0007015461
India,2025-05-27,0.0007015461
India,2025-05-28,0.0007015461
India,2025-05-29,0.0007015461
India,2025-05-30,0.0014030922
India,2025-05-31,0.0018039756
India,2025-06-01,0.0027059633
India,2025-06-02,0.0025055218
India,2025-06-03,0.0032070677
India,2025-06-04,0.0039086137
India,2025-06-05,0.0043094973
India,2025-06-06,0.0040088347
India,2025-06-07,0.0040088347
India,2025-06-08,0.0033072885
India,2025-06-09,0.003106847
India,2025-06-10,0.0027059633
India,2025-06-11,0.00230508
India,2025-06-12,0.0020044174
India,2025-06-13,0.0025055218
India,2025-06-14,0.003106847
India,2025-06-15,0.0040088347
India,2025-06-16,0.003808393
India,2025-06-17,0.0039086137
India,2025-06-18,0.0039086137
India,2025-06-19,0.0042092763
India,2025-06-20,0.0034075095
India,2025-06-21,0.0026057425
India,2025-06-22,0.0017037548
India,2025-06-23,0.0019041965
India,2025-06-24,0.001503313
India,2025-06-25,0.0012026504
India,2025-06-26,0.0012026504
India,2025-06-27,0.0013028713
India,2025-06-28,0.0014030922
India,2025-06-29,0.0012026504
India,2025-06-30,0.0011024295
India,2025-07-01,0.0013028713
India,2025-07-02,0.0013028713
India,2025-07-03,0.0010022087
India,2025-07-04,0.0009019878
India,2025-07-05,0.0009019878
India,2025-07-06,0.0010022087
United Kingdom,2020-01-09,0
United Kingdom,2020-01-10,0
United Kingdom,2020-01-11,0
United Kingdom,2020-01-12,0
United Kingdom,2020-01-13,0
United Kingdom,2020-01-14,0
United Kingdom,2020-01-15,0
United Kingdom,2020-01-16,0
United Kingdom,2020-01-17,0
United Kingdom,2020-01-18,0
United Kingdom,2020-01-19,0
United Kingdom,2020-01-20,0
United Kingdom,2020-01-21,0
United Kingdom,2020-01-22,0
United Kingdom,2020-01-23,0
United Kingdom,2020-01-24,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-28,0
United Kingdom,2020-01-29,0
United Kingdom,2020-01-30,0
United Kingdom,2020-01-31,0
United Kingdom,2020-02-01,0.0020953165
United Kingdom,2020-02-02,0.0020953165
United Kingdom,2020-02-03,0.0020953165
United Kingdom,2020-02-04,0.004190633
United Kingdom,2020-02-05,0.004190633
United Kingdom,2020-02-06,0.004190633
United Kingdom,2020-02-07,0.004190633
United Kingdom,2020-02-08,0.0020953165
United Kingdom,2020-02-09,0.0020953165
United Kingdom,2020-02-10,0.0020953165
United Kingdom,2020-02-11,0
United Kingdom,2020-02-12,0
United Kingdom,2020-02-13,0
United Kingdom,2020-02-14,0
United Kingdom,2020-02-15,0
United Kingdom,2020-02-16,0
United Kingdom,2020-02-17,0
United Kingdom,2020-02-18,0
United Kingdom,2020-02-19,0
United Kingdom,2020-02-20,0
United Kingdom,2020-02-21,0
United Kingdom,2020-02-22,0
United Kingdom,2020-02-23,0
United Kingdom,2020-02-24,0.0020953165
United Kingdom,2020-02-25,0.0020953165
United Kingdom,2020-02-26,0.0020953165
United Kingdom,2020-02-27,0.0020953165
United Kingdom,2020-02-28,0.0020953165
United Kingdom,2020-02-29,0.0020953165
United Kingdom,2020-03-01,0.0020953165
United Kingdom,2020-03-02,0
United Kingdom,2020-03-03,0
United Kingdom,2020-03-04,0.0020953165
United Kingdom,2020-03-05,0.0020953165
United Kingdom,2020-03-06,0.004190633
United Kingdom,2020-03-07,0.008381266
United Kingdom,2020-03-08,0.012571899
United Kingdom,2020-03-09,0.012571899
United Kingdom,2020-03-10,0.016762532
United Kingdom,2020-03-11,0.025143798
United Kingdom,2020-03-12,0.03142975
United Kingdom,2020-03-13,0.044001646
United Kingdom,2020-03-14,0.06705013
United Kingdom,2020-03-15,0.09638456
United Kingdom,2020-03-16,0.14038621
United Kingdom,2020-03-17,0.19905506
United Kingdom,2020-03-18,0.29334432
United Kingdom,2020-03-19,0.4085867
United Kingdom,2020-03-20,0.5468776
United Kingdom,2020-03-21,0.6851685
United Kingdom,2020-03-22,0.8988908
United Kingdom,2020-03-23,1.1545194
United Kingdom,2020-03-24,1.4751028
United Kingdom,2020-03-25,1.8019722
United Kingdom,2020-03-26,2.231512
United Kingdom,2020-03-27,2.7846756
United Kingdom,2020-03-28,3.4782255
United Kingdom,2020-03-29,4.2011094
United Kingdom,2020-03-30,4.9826627
United Kingdom,2020-03-31,5.82498
United Kingdom,2020-04-01,6.8810196
United Kingdom,2020-04-02,8.0627775
United Kingdom,2020-04-03,9.288538
United Kingdom,2020-04-04,10.537347
United Kingdom,2020-04-05,11.779869
United Kingdom,2020-04-06,13.099918
United Kingdom,2020-04-07,14.4283495
United Kingdom,2020-04-08,15.388004
United Kingdom,2020-04-09,16.362326
United Kingdom,2020-04-10,17.48751
United Kingdom,2020-04-11,18.252302
United Kingdom,2020-04-12,18.80337
United Kingdom,2020-04-13,19.255959
United Kingdom,2020-04-14,19.584923
United Kingdom,2020-04-15,19.714832
United Kingdom,2020-04-16,19.63102
United Kingdom,2020-04-17,19.245481
United Kingdom,2020-04-18,19.13862
United Kingdom,2020-04-19,19.029665
United Kingdom,2020-04-20,18.66508
United Kingdom,2020-04-21,18.13287
United Kingdom,2020-04-22,17.984102
United Kingdom,2020-04-23,17.627897
United Kingdom,2020-04-24,17.263313
United Kingdom,2020-04-25,16.670338
United Kingdom,2020-04-26,16.11927
United Kingdom,2020-04-27,15.5535345
United Kingdom,2020-04-28,15.075802
United Kingdom,2020-04-29,14.461874
United Kingdom,2020-04-30,13.8709955
United Kingdom,2020-05-01,13.275926
United Kingdom,2020-05-02,12.737429
United Kingdom,2020-05-03,12.278555
United Kingdom,2020-05-04,11.8322525
United Kingdom,2020-05-05,11.344044
United Kingdom,2020-05-06,10.945933
United Kingdom,2020-05-07,10.614873
United Kingdom,2020-05-08,10.2167635
United Kingdom,2020-05-09,9.900371
United Kingdom,2020-05-10,9.445686
United Kingdom,2020-05-11,9.097864
United Kingdom,2020-05-12,8.7458515
United Kingdom,2020-05-13,8.224117
United Kingdom,2020-05-14,7.8029585
United Kingdom,2020-05-15,7.440469
United Kingdom,2020-05-16,7.096837
United Kingdom,2020-05-17,6.7888255
United Kingdom,2020-05-18,6.5373874
United Kingdom,2020-05-19,6.2943306
United Kingdom,2020-05-20,6.2524242
United Kingdom,2020-05-21,6.1057525
United Kingdom,2020-05-22,5.8941255
United Kingdom,2020-05-23,5.636401
United Kingdom,2020-05-24,5.3828683
United Kingdom,2020-05-25,5.1000004
United Kingdom,2020-05-26,4.89885
United Kingdom,2020-05-27,4.6306496
United Kingdom,2020-05-28,4.479787
United Kingdom,2020-05-29,4.3289237
United Kingdom,2020-05-30,4.215777
United Kingdom,2020-05-31,4.1193924
United Kingdom,2020-06-01,3.9831967
United Kingdom,2020-06-02,3.8029995
United Kingdom,2020-06-03,3.635374
United Kingdom,2020-06-04,3.4970832
United Kingdom,2020-06-05,3.3336484
United Kingdom,2020-06-06,3.1136403
United Kingdom,2020-06-07,2.966968
United Kingdom,2020-06-08,2.8244867
United Kingdom,2020-06-09,2.7574365
United Kingdom,2020-06-10,2.6778145
United Kingdom,2020-06-11,2.476664
United Kingdom,2020-06-12,2.3991375
United Kingdom,2020-06-13,2.2692277
United Kingdom,2020-06-14,2.1665573
United Kingdom,2020-06-15,2.0617914
United Kingdom,2020-06-16,2.0052178
United Kingdom,2020-06-17,1.8920708
United Kingdom,2020-06-18,1.8564504
United Kingdom,2020-06-19,1.7286361
United Kingdom,2020-06-20,1.6615859
United Kingdom,2020-06-21,1.5631061
United Kingdom,2020-06-22,1.5337716
United Kingdom,2020-06-23,1.4164339
United Kingdom,2020-06-24,1.3661463
United Kingdom,2020-06-25,1.3179541
United Kingdom,2020-06-26,1.3095728
United Kingdom,2020-06-27,1.3493838
United Kingdom,2020-06-28,1.330526
United Kingdom,2020-06-29,1.3011916
United Kingdom,2020-06-30,1.2802384
United Kingdom,2020-07-01,1.250904
United Kingdom,2020-07-02,1.2173789
United Kingdom,2020-07-03,1.118899
United Kingdom,2020-07-04,1.0204191
United Kingdom,2020-07-05,0.9554643
United Kingdom,2020-07-06,0.91146266
United Kingdom,2020-07-07,0.873747
United Kingdom,2020-07-08,0.8423172
United Kingdom,2020-07-09,0.7626952
United Kingdom,2020-07-10,0.748028
United Kingdom,2020-07-11,0.748028
United Kingdom,2020-07-12,0.73964673
United Kingdom,2020-07-13,0.7103123
United Kingdom,2020-07-14,0.66840595
United Kingdom,2020-07-15,0.6495481
United Kingdom,2020-07-16,0.6474528
United Kingdom,2020-07-17,0.6348809
United Kingdom,2020-07-18,0.55106825
United Kingdom,2020-07-19,0.53011507
United Kingdom,2020-07-20,0.51544785
United Kingdom,2020-07-21,0.49868533
United Kingdom,2020-07-22,0.4693509
United Kingdom,2020-07-23,0.4463024
United Kingdom,2020-07-24,0.4316352
United Kingdom,2020-07-25,0.46306494
United Kingdom,2020-07-26,0.4316352
United Kingdom,2020-07-27,0.41487268
United Kingdom,2020-07-28,0.4316352
United Kingdom,2020-07-29,0.4043961
United Kingdom,2020-07-30,0.3939195
United Kingdom,2020-07-31,0.3813476
United Kingdom,2020-08-01,0.34153658
United Kingdom,2020-08-02,0.36668038
United Kingdom,2020-08-03,0.36039445
United Kingdom,2020-08-04,0.32896468
United Kingdom,2020-08-05,0.33944127
United Kingdom,2020-08-06,0.34153658
United Kingdom,2020-08-07,0.31010684
United Kingdom,2020-08-08,0.31848812
United Kingdom,2020-08-09,0.30382088
United Kingdom,2020-08-10,0.30801153
United Kingdom,2020-08-11,0.31220216
United Kingdom,2020-08-12,0.31639278
United Kingdom,2020-08-13,0.30172557
United Kingdom,2020-08-14,0.32477406
United Kingdom,2020-08-15,0.32896468
United Kingdom,2020-08-16,0.31639278
United Kingdom,2020-08-17,0.31848812
United Kingdom,2020-08-18,0.31010684
United Kingdom,2020-08-19,0.30172557
United Kingdom,2020-08-20,0.291249
United Kingdom,2020-08-21,0.26820052
United Kingdom,2020-08-22,0.2535333
United Kingdom,2020-08-23,0.23677076
United Kingdom,2020-08-24,0.21372229
United Kingdom,2020-08-25,0.21791291
United Kingdom,2020-08-26,0.19276913
United Kingdom,2020-08-27,0.20743634
United Kingdom,2020-08-28,0.21372229
United Kingdom,2020-08-29,0.20534101
United Kingdom,2020-08-30,0.20953165
United Kingdom,2020-08-31,0.20115039
United Kingdom,2020-09-01,0.18857849
United Kingdom,2020-09-02,0.20743634
United Kingdom,2020-09-03,0.18438785
United Kingdom,2020-09-04,0.18229254
United Kingdom,2020-09-05,0.17600659
United Kingdom,2020-09-06,0.18229254
United Kingdom,2020-09-07,0.19486444
United Kingdom,2020-09-08,0.19905506
United Kingdom,2020-09-09,0.21162696
United Kingdom,2020-09-10,0.22210355
United Kingdom,2020-09-11,0.22000824
United Kingdom,2020-09-12,0.23467545
United Kingdom,2020-09-13,0.24305671
United Kingdom,2020-09-14,0.26191455
United Kingdom,2020-09-15,0.27658176
United Kingdom,2020-09-16,0.27029583
United Kingdom,2020-09-17,0.291249
United Kingdom,2020-09-18,0.32686937
United Kingdom,2020-09-19,0.37296635
United Kingdom,2020-09-20,0.3960148
United Kingdom,2020-09-21,0.40020546
United Kingdom,2020-09-22,0.4421118
United Kingdom,2020-09-23,0.46096963
United Kingdom,2020-09-24,0.48820874
United Kingdom,2020-09-25,0.5447823
United Kingdom,2020-09-26,0.53640103
United Kingdom,2020-09-27,0.5573542
United Kingdom,2020-09-28,0.60345113
United Kingdom,2020-09-29,0.63697624
United Kingdom,2020-09-30,0.6893591
United Kingdom,2020-10-01,0.70821697
United Kingdom,2020-10-02,0.71450293
United Kingdom,2020-10-03,0.7920296
United Kingdom,2020-10-04,0.8632704
United Kingdom,2020-10-05,0.91146266
United Kingdom,2020-10-06,0.9261299
United Kingdom,2020-10-07,0.953369
United Kingdom,2020-10-08,1.0288004
United Kingdom,2020-10-09,1.1314709
United Kingdom,2020-10-10,1.1859491
United Kingdom,2020-10-11,1.2320461
United Kingdom,2020-10-12,1.3095728
United Kingdom,2020-10-13,1.4457684
United Kingdom,2020-10-14,1.5547248
United Kingdom,2020-10-15,1.6280609
United Kingdom,2020-10-16,1.6532047
United Kingdom,2020-10-17,1.7684472
United Kingdom,2020-10-18,1.906738
United Kingdom,2020-10-19,2.072268
United Kingdom,2020-10-20,2.1539853
United Kingdom,2020-10-21,2.3069434
United Kingdom,2020-10-22,2.4976172
United Kingdom,2020-10-23,2.728102
United Kingdom,2020-10-24,2.9166806
United Kingdom,2020-10-25,3.0486856
United Kingdom,2020-10-26,3.117831
United Kingdom,2020-10-27,3.302219
United Kingdom,2020-10-28,3.488702
United Kingdom,2020-10-29,3.6458507
United Kingdom,2020-10-30,3.7485213
United Kingdom,2020-10-31,3.9119558
United Kingdom,2020-11-01,4.178061
United Kingdom,2020-11-02,4.4315944
United Kingdom,2020-11-03,4.6495075
United Kingdom,2020-11-04,4.766845
United Kingdom,2020-11-05,4.9596143
United Kingdom,2020-11-06,5.0832376
United Kingdom,2020-11-07,5.223624
United Kingdom,2020-11-08,5.3598194
United Kingdom,2020-11-09,5.521159
United Kingdom,2020-11-10,5.674117
United Kingdom,2020-11-11,5.9947004
United Kingdom,2020-11-12,6.063846
United Kingdom,2020-11-13,6.2084227
United Kingdom,2020-11-14,6.2985215
United Kingdom,2020-11-15,6.3676667
United Kingdom,2020-11-16,6.4556704
United Kingdom,2020-11-17,6.5059576
United Kingdom,2020-11-18,6.3802385
United Kingdom,2020-11-19,6.497576
United Kingdom,2020-11-20,6.7175846
United Kingdom,2020-11-21,6.832827
United Kingdom,2020-11-22,6.906163
United Kingdom,2020-11-23,6.9878807
United Kingdom,2020-11-24,7.1052184
United Kingdom,2020-11-25,7.2644625
United Kingdom,2020-11-26,7.327322
United Kingdom,2020-11-27,7.2958922
United Kingdom,2020-11-28,7.2456045
United Kingdom,2020-11-29,7.1911263
United Kingdom,2020-11-30,7.161792
United Kingdom,2020-12-01,7.1387434
United Kingdom,2020-12-02,7.0507402
United Kingdom,2020-12-03,6.8956866
United Kingdom,2020-12-04,6.7175846
United Kingdom,2020-12-05,6.805588
United Kingdom,2020-12-06,6.8873053
United Kingdom,2020-12-07,6.725966
United Kingdom,2020-12-08,6.5897703
United Kingdom,2020-12-09,6.5918655
United Kingdom,2020-12-10,6.6966314
United Kingdom,2020-12-11,6.7678723
United Kingdom,2020-12-12,6.7532053
United Kingdom,2020-12-13,6.738538
United Kingdom,2020-12-14,6.9082584
United Kingdom,2020-12-15,7.0004525
United Kingdom,2020-12-16,7.084265
United Kingdom,2020-12-17,7.1555057
United Kingdom,2020-12-18,7.230937
United Kingdom,2020-12-19,7.3797045
United Kingdom,2020-12-20,7.5787597
United Kingdom,2020-12-21,7.7044787
United Kingdom,2020-12-22,7.851151
United Kingdom,2020-12-23,8.050206
United Kingdom,2020-12-24,8.305835
United Kingdom,2020-12-25,8.609655
United Kingdom,2020-12-26,8.712326
United Kingdom,2020-12-27,8.856903
United Kingdom,2020-12-28,9.156533
United Kingdom,2020-12-29,9.506451
United Kingdom,2020-12-30,9.759984
United Kingdom,2020-12-31,9.935991
United Kingdom,2021-01-01,10.210477
United Kingdom,2021-01-02,10.642113
United Kingdom,2021-01-03,10.960601
United Kingdom,2021-01-04,11.256041
United Kingdom,2021-01-05,11.442523
United Kingdom,2021-01-06,11.807109
United Kingdom,2021-01-07,12.353986
United Kingdom,2021-01-08,12.884101
United Kingdom,2021-01-09,13.368119
United Kingdom,2021-01-10,13.881472
United Kingdom,2021-01-11,14.424159
United Kingdom,2021-01-12,15.191045
United Kingdom,2021-01-13,15.920215
United Kingdom,2021-01-14,16.643099
United Kingdom,2021-01-15,17.257027
United Kingdom,2021-01-16,17.860477
United Kingdom,2021-01-17,18.426214
United Kingdom,2021-01-18,19.105095
United Kingdom,2021-01-19,19.499016
United Kingdom,2021-01-20,19.821693
United Kingdom,2021-01-21,20.175802
United Kingdom,2021-01-22,20.335047
United Kingdom,2021-01-23,20.347618
United Kingdom,2021-01-24,20.372763
United Kingdom,2021-01-25,20.10456
United Kingdom,2021-01-26,19.851028
United Kingdom,2021-01-27,19.566065
United Kingdom,2021-01-28,18.90604
United Kingdom,2021-01-29,18.591743
United Kingdom,2021-01-30,18.334019
United Kingdom,2021-01-31,17.961054
United Kingdom,2021-02-01,17.41208
United Kingdom,2021-02-02,16.898727
United Kingdom,2021-02-03,16.356041
United Kingdom,2021-02-04,15.916024
United Kingdom,2021-02-05,15.379623
United Kingdom,2021-02-06,14.545687
United Kingdom,2021-02-07,13.944331
United Kingdom,2021-02-08,13.445646
United Kingdom,2021-02-09,12.93858
United Kingdom,2021-02-10,12.469229
United Kingdom,2021-02-11,11.964257
United Kingdom,2021-02-12,11.4089985
United Kingdom,2021-02-13,11.092606
United Kingdom,2021-02-14,10.602302
United Kingdom,2021-02-15,10.181143
United Kingdom,2021-02-16,9.866845
United Kingdom,2021-02-17,9.521118
United Kingdom,2021-02-18,9.200535
United Kingdom,2021-02-19,8.766805
United Kingdom,2021-02-20,8.444125
United Kingdom,2021-02-21,8.096303
United Kingdom,2021-02-22,7.8155303
United Kingdom,2021-02-23,7.415325
United Kingdom,2021-02-24,6.9208302
United Kingdom,2021-02-25,6.5248156
United Kingdom,2021-02-26,6.235662
United Kingdom,2021-02-27,5.8878393
United Kingdom,2021-02-28,5.5400167
United Kingdom,2021-03-01,5.2382913
United Kingdom,2021-03-02,4.9638047
United Kingdom,2021-03-03,4.791989
United Kingdom,2021-03-04,4.5070257
United Kingdom,2021-03-05,4.196919
United Kingdom,2021-03-06,3.9433856
United Kingdom,2021-03-07,3.773665
United Kingdom,2021-03-08,3.5662286
United Kingdom,2021-03-09,3.3923173
United Kingdom,2021-03-10,3.184881
United Kingdom,2021-03-11,3.0612574
United Kingdom,2021-03-12,2.9418244
United Kingdom,2021-03-13,2.8140101
United Kingdom,2021-03-14,2.6317174
United Kingdom,2021-03-15,2.476664
United Kingdom,2021-03-16,2.3530405
United Kingdom,2021-03-17,2.231512
United Kingdom,2021-03-18,2.0848398
United Kingdom,2021-03-19,2.0135992
United Kingdom,2021-03-20,1.860641
United Kingdom,2021-03-21,1.7956862
United Kingdom,2021-03-22,1.7244455
United Kingdom,2021-03-23,1.701397
United Kingdom,2021-03-24,1.6343468
United Kingdom,2021-03-25,1.5945358
United Kingdom,2021-03-26,1.4751028
United Kingdom,2021-03-27,1.4311012
United Kingdom,2021-03-28,1.370337
United Kingdom,2021-03-29,1.2949055
United Kingdom,2021-03-30,1.1335663
United Kingdom,2021-03-31,1.0581348
United Kingdom,2021-04-01,0.9764175
United Kingdom,2021-04-02,0.98270345
United Kingdom,2021-04-03,0.9491784
United Kingdom,2021-04-04,0.89679545
United Kingdom,2021-04-05,0.8486032
United Kingdom,2021-04-06,0.85488915
United Kingdom,2021-04-07,0.8004109
United Kingdom,2021-04-08,0.7773624
United Kingdom,2021-04-09,0.7207889
United Kingdom,2021-04-10,0.7165982
